ADM1	PLACE_ID	LAT	LON	NAMEAD.06	G3039162	42.5	1.5	Sant Julia de Loria
FO.ST	G2612225	62.1	-7.0	Streymoyar Sysla
FO.SA	G2614219	61.8	-6.8	Sandoyar Sysla
FO.NO	G2616145	62.3	-6.6	Nordoyar sysla
FO.OS	G2622387	62.2	-6.9	Eysturoyar sysla
FR.93	G2985244	43.9	6.1	Provence-Alpes-Cote d'Azur
FR.52	G2988289	47.5	-0.8	Pays de la Loire
FR.11	G3012874	48.7	2.5	Ile-de-France
FR.94	G3023519	42.1	9.0	Corse
FR.24	G3027939	47.5	1.8	Centre-Val de Loire
FR.53	G3030293	48.2	-2.8	Bretagne
FR.27	G11071619	47.1	5.0	Bourgogne-Franche-Comte
FR.75	G11071620	46.1	1.3	Nouvelle-Aquitaine
FR.28	G11071621	49.2	0.5	Normandie
FR.44	G11071622	48.7	5.9	Grand Est
FR.76	G11071623	44.0	1.6	Occitanie
FR.32	G11071624	49.6	2.7	Hauts-de-France
FR.84	G11071625	45.5	5.4	Auvergne-Rhone-Alpes
GA.09	G2396076	1.5	12.0	Province du Woleu-Ntem
GA.08	G2396924	-1.6	9.6	Province de l'Ogooue-Maritime
GA.07	G2396925	-0.8	12.7	Province de l'Ogooue-Lolo
GA.06	G2396926	0.7	12.8	Province de l'Ogooue-Ivindo
GA.05	G2397141	-3.0	11.0	Province de la Nyanga
GA.04	G2397466	-1.6	11.2	Province de la Ngounie
GA.03	G2397842	-0.4	10.6	Province du Moyen-Ogooue
GA.02	G2400454	-1.3	13.9	Province du Haut-Ogooue
GA.01	G2400682	0.3	10.0	Estuaire
GB.WLS	G2634895	52.5	-3.5	Wales
GB.SCT	G2638360	56.0	-4.0	Scotland
GB.NIR	G2641364	54.5	-6.5	Northern Ireland
GB.ENG	G6269131	52.2	-0.7	England
GD.06	G3579907	12.2	-61.6	Saint Patrick
GD.05	G3579913	12.2	-61.7	Saint Mark
GD.04	G3579919	12.1	-61.7	Saint John
GD.03	G3579926	12.1	-61.7	Saint George
GD.02	G3579932	12.1	-61.7	Saint David
GD.01	G3579938	12.1	-61.6	Saint Andrew
GD.10	G7303836	12.5	-61.5	Carriacou and Petite Martinique
GE.51	G611716	41.7	44.8	K'alak'i T'bilisi
GE.04	G615929	41.7	42.0	Ajaria
GE.68	G865536	41.5	44.5	Kvemo Kartli
GE.67	G865537	41.8	45.7	Kakheti
GE.65	G865538	42.0	42.2	Guria
GE.66	G865539	42.2	43.0	Imereti
GE.73	G865540	42.3	44.1	Shida Kartli
GE.69	G865541	42.3	44.8	Mtskheta-Mtianeti
GE.70	G865542	42.6	43.1	Racha-Lechkhumi and Kvemo Svaneti
GE.71	G865543	42.7	42.2	Samegrelo-Zemo Svanetis Mkhare
GE.72	G865544	41.6	43.3	Samtskhe-Javakheti
GE.02	G6643410	43.0	41.0	Abkhazia
GF.GF	G6690605	4.0	-53.0	Guyane
GG.6417213	G6417213	49.4	-2.6	Saint Pierre du Bois
GG.6417214	G6417214	49.4	-2.6	Torteval
GG.6417215	G6417215	49.4	-2.6	Saint Saviour
GG.6417223	G6417223	49.4	-2.6	Forest
GG.6417224	G6417224	49.4	-2.6	Saint Martin
GG.6417226	G6417226	49.4	-2.6	Saint Andrew
GG.6417228	G6417228	49.5	-2.6	Saint Peter Port
GG.6417229	G6417229	49.5	-2.6	Castel
GG.6417230	G6417230	49.5	-2.5	Vale
GG.6417233	G6417233	49.5	-2.5	Saint Sampson
GG.8989934	G8989934	49.7	-2.2	Alderney
GH.09	G2294076	5.5	-2.2	Western Region
GH.08	G2294234	6.4	0.5	Volta Region
GH.11	G2294286	10.3	-2.2	Upper West Region
GH.10	G2294291	10.8	-0.8	Upper East Region
GH.06	G2297169	9.4	-0.1	Northern Region
GH.01	G2300569	5.8	0.0	Greater Accra Region
GH.05	G2301360	6.5	-0.5	Eastern Region
GH.04	G2302353	5.5	-1.0	Central Region
GH.02	G2304116	6.8	-1.5	Ashanti Region
GH.13	G12105069	7.7	-2.5	Bono
GH.16	G12105070	7.9	0.3	Oti
GH.15	G12105071	10.4	-0.6	North East
GH.12	G12105072	7.0	-2.5	Ahafo
GH.14	G12105073	7.8	-1.1	Bono East
GH.17	G12105074	9.2	-1.6	Savannah
GH.18	G12105075	6.3	-2.8	Western North
GL.04	G7602005	60.7	-46.0	Kujalleq
GL.06	G7602006	66.9	-53.7	Qeqqata
GL.07	G7602007	64.2	-51.7	Sermersooq
GL.11839534	G11839534	68.7	-52.8	Qeqertalik
GL.11839537	G11839537	69.2	-51.1	Avannaata
GM.05	G2411683	13.2	-16.4	West Coast
GM.04	G2411711	13.4	-14.2	Upper River
GM.07	G2412353	13.5	-16.0	North Bank
GM.03	G2412707	13.6	-14.9	Central River
GM.02	G2412716	13.4	-15.7	Lower River Division
GM.01	G2413875	13.4	-16.6	Banjul
GN.04	G2422464	9.6	-13.6	Conakry Region
GN.B	G8335085	11.3	-14.3	Boke Region
GN.F	G8335086	10.3	-10.7	Faranah Region
GN.K	G8335087	10.4	-9.2	Kankan Region
GN.D	G8335088	10.1	-13.2	Kindia Region
GN.L	G8335089	11.6	-12.1	Labe Region
GN.M	G8335090	10.7	-12.3	Mamou Region
GN.N	G8335091	8.2	-9.1	Nzerekore Region
GP.GP	G6690363	16.3	-61.6	Guadeloupe
GQ.03	G2310307	-1.4	5.6	Provincia de Annobon
GQ.04	G2566978	3.7	8.8	Provincia de Bioko Norte
GQ.05	G2566979	3.4	8.7	Provincia de Bioko Sur
GQ.06	G2566980	1.5	10.4	Provincia de Centro Sur
GQ.07	G2566981	2.0	11.0	Provincia de Kie-Ntem
GQ.08	G2566982	1.5	9.8	Provincia de Litoral
GQ.09	G2566983	1.5	11.1	Provincia de Wele-Nzas
GQ.10	G12168385	1.6	10.8	Djibloho
GR.736572	G736572	40.2	24.3	Mount Athos
GR.ESYE31	G6692632	37.9	23.9	Attica
GR.ESYE24	G6697800	38.4	23.1	Central Greece
GR.ESYE12	G6697801	40.9	22.8	Central Macedonia
GR.ESYE43	G6697802	35.2	24.9	Crete
GR.ESYE11	G6697803	40.9	25.3	Eastern Macedonia and Thrace
GR.ESYE21	G6697804	39.2	20.7	Epirus
GR.ESYE22	G6697805	37.8	20.8	Ionian Islands
GR.ESYE41	G6697806	37.7	26.8	North Aegean
GR.ESYE25	G6697807	37.6	22.4	Peloponnese
GR.ESYE42	G6697808	36.2	27.9	South Aegean
GR.ESYE14	G6697809	39.4	22.0	Thessaly
GR.ESYE23	G6697810	38.5	21.3	Western Greece
GR.ESYE13	G6697811	40.3	21.3	Western Macedonia
GT.22	G3587586	15.0	-89.5	Departamento de Zacapa
GT.21	G3588257	15.0	-91.3	Departamento de Totonicapan
GT.20	G3588668	14.4	-91.4	Departamento de Suchitepequez
GT.19	G3588697	14.7	-91.2	Departamento de Solola
GT.18	G3589172	14.2	-90.3	Departamento de Santa Rosa
GT.17	G3589801	15.0	-91.9	Departamento de San Marcos
GT.16	G3590686	14.6	-90.8	Departamento de Sacatepequez
GT.15	G3590857	14.3	-91.8	Departamento de Retalhuleu
GT.14	G3590964	15.5	-90.9	Departamento del Quiche
GT.13	G3590978	14.8	-91.7	Departamento de Quetzaltenango
GT.12	G3591410	16.8	-90.0	Departamento del Peten
GT.11	G3595067	14.2	-89.8	Departamento de Jutiapa
GT.10	G3595236	14.6	-89.9	Departamento de Jalapa
GT.09	G3595259	15.5	-89.0	Departamento de Izabal
GT.08	G3595415	15.7	-91.6	Departamento de Huehuetenango
GT.07	G3595530	14.7	-90.5	Departamento de Guatemala
GT.06	G3595802	14.2	-91.0	Departamento de Escuintla
GT.05	G3596416	14.8	-90.0	Departamento de El Progreso
GT.04	G3598464	14.7	-89.4	Departamento de Chiquimula
GT.03	G3598571	14.7	-90.9	Departamento de Chimaltenango
GT.02	G3599602	15.1	-90.3	Departamento de Baja Verapaz
GT.01	G3599773	15.7	-90.0	Departamento de Alta Verapaz
GU.PI	G4038478	13.5	144.7	Piti Municipality
GU.SR	G4038555	13.4	144.7	Santa Rita Municipality
GU.SJ	G4038590	13.5	144.8	Sinajana Municipality
GU.TF	G4038652	13.4	144.8	Talofofo Municipality
GU.TM	G4038661	13.5	144.8	Tamuning-Tumon-Harmon Municipality
GU.UM	G4038739	13.3	144.7	Umatac Municipality
GU.YG	G4038796	13.5	144.9	Yigo Municipality
GU.YN	G4038811	13.4	144.8	Yona Municipality
GU.ME	G4043396	13.3	144.7	Merizo Municipality
GU.MA	G4043416	13.4	144.8	Mangilao Municipality
GU.AH	G4043524	13.5	144.7	Agana Heights Municipality
GU.CP	G4043614	13.4	144.8	Chalan Pago-Ordot Municipality
GU.AS	G4043691	13.5	144.7	Asan-Maina Municipality
GU.AT	G4043725	13.4	144.7	Agat Municipality
GU.DD	G4043877	13.5	144.8	Dededo Municipality
GU.BA	G4043885	13.5	144.8	Barrigada Municipality
GU.AN	G4044019	13.5	144.8	Hagatna Municipality
GU.IN	G4044041	13.3	144.7	Inarajan Municipality
GU.MT	G4044148	13.5	144.8	Mongmong-Toto-Maite Municipality
GW.07	G2368955	11.3	-15.0	Tombali
GW.02	G2370360	11.7	-15.1	Quinara
GW.04	G2371071	12.2	-15.2	Oio Region
GW.10	G2372533	12.2	-14.2	Gabu
GW.06	G2374312	12.0	-16.2	Cacheu Region
GW.05	G2374689	11.2	-16.0	Bolama
GW.11	G2374776	11.9	-15.6	Bissau Region
GW.12	G2374820	11.9	-15.8	Biombo
GW.01	G2375255	12.2	-14.7	Bafata
GY.19	G3375463	2.9	-59.0	Upper Takutu-Upper Essequibo Region
GY.18	G3375469	5.5	-58.3	Upper Demerara-Berbice Region
GY.17	G3376386	4.9	-59.3	Potaro-Siparuni Region
GY.16	G3376407	7.1	-58.8	Pomeroon-Supenaam Region
GY.15	G3377274	6.2	-57.8	Mahaica-Berbice Region
GY.14	G3378741	6.7	-58.5	Essequibo Islands-West Demerara Region
GY.13	G3378840	4.0	-58.2	East Berbice-Corentyne Region
GY.12	G3378950	6.5	-58.1	Demerara-Mahaica Region
GY.11	G3379023	6.0	-60.0	Cuyuni-Mazaruni Region
GY.10	G3379515	7.7	-59.8	Barima-Waini Region
HK.NYL	G1818224	22.4	114.0	Yuen Long District
HK.NTW	G1818458	22.4	114.1	Tsuen Wan District
HK.NTP	G1818672	22.4	114.2	Tai Po District
HK.NSK	G1819049	22.4	114.3	Sai Kung District
HK.NIS	G1819708	22.3	114.0	Islands District
HK.HCW	G7533598	22.3	114.1	Central and Western District
HK.HWC	G7533607	22.3	114.2	Wan Chai
HK.HEA	G7533608	22.3	114.2	Eastern
HK.HSO	G7533609	22.2	114.2	Southern
HK.KYT	G7533610	22.3	114.2	Yau Tsim Mong
HK.KSS	G7533611	22.3	114.2	Sham Shui Po
HK.KKC	G7533612	22.3	114.2	Kowloon City
HK.KWT	G7533613	22.3	114.2	Wong Tai Sin
HK.KKT	G7533614	22.3	114.2	Kwun Tong
HK.NKT	G7533615	22.4	114.1	Kwai Tsing
HK.NTM	G7533616	22.4	114.0	Tuen Mun
HK.NNO	G7533617	22.5	114.1	North
HK.NST	G7533618	22.4	114.2	Sha Tin
HN.18	G3600193	15.2	-87.2	Departamento de Yoro
HN.17	G3600456	13.6	-87.6	Departamento de Valle
HN.16	G3601689	15.1	-88.3	Departamento de Santa Barbara
HN.15	G3604249	14.8	-86.0	Departamento de Olancho
HN.14	G3604318	14.5	-89.0	Departamento de Ocotepeque
HN.13	G3606066	14.5	-88.6	Departamento de Lempira
HN.12	G3607251	14.1	-87.9	Departamento de La Paz
HN.11	G3608814	16.1	-86.9	Departamento de Islas de la Bahia
HN.10	G3608833	14.3	-88.2	Departamento de Intibuca
HN.09	G3609583	15.2	-84.3	Departamento de Gracias a Dios
HN.08	G3609672	14.2	-87.2	Departamento de Francisco Morazan
HN.07	G3610942	14.1	-86.5	Departamento de El Paraiso
HN.06	G3613140	15.4	-88.0	Departamento de Cortes
HN.05	G3613229	14.9	-88.9	Departamento de Copan
HN.04	G3613319	14.6	-87.7	Departamento de Comayagua
HN.03	G3613358	15.8	-85.7	Departamento de Colon
HN.02	G3613527	13.3	-87.1	Departamento de Choluteca
HN.01	G3615027	15.7	-87.0	Departamento de Atlantida
HR.01	G3337511	45.7	17.0	Bjelovar-Bilogora
HR.02	G3337512	45.2	17.8	Brod-Posavina
HR.03	G3337513	42.7	18.1	Dubrovacko-Neretvanska Zupanija
HR.04	G3337514	45.2	13.9	Istria
HR.05	G3337515	45.3	15.6	Karlovac
HR.06	G3337518	46.2	16.8	Koprivinica-Krizevci
HR.07	G3337519	46.1	16.0	Krapina-Zagorje
HR.08	G3337520	44.7	15.4	Lika-Senj
HR.09	G3337521	46.4	16.5	Medimurje
HR.10	G3337522	45.5	18.6	Osjecko-Baranjska Zupanija
HR.11	G3337523	45.4	17.7	Pozega-Slavonia
HR.12	G3337524	45.5	14.6	Primorsko-Goranska Zupanija
HR.13	G3337525	43.8	15.9	Sibenik-Knin
HR.14	G3337526	45.4	16.5	Sisak-Moslavina
HR.15	G3337527	43.2	16.5	Split-Dalmatia
HR.16	G3337528	46.2	16.3	Varazdin
HR.18	G3337529	45.2	18.9	Vukovar-Srijem
HR.19	G3337530	44.1	15.3	Zadar
HR.20	G3337531	45.8	16.1	Zagreb County
HR.21	G3337532	45.8	16.0	Grad Zagreb
HR.17	G3337533	45.8	17.6	Virovitica-Podravina
HT.13	G3716950	18.3	-72.4	Sud-Est
HT.12	G3716952	18.3	-73.7	Sud
HT.11	G3719432	18.7	-72.3	Departement de l'Ouest
HT.03	G3719536	19.8	-73.0	Nord-Ouest
HT.10	G3719540	19.5	-71.9	Departement du Nord-Est
HT.09	G3719543	19.6	-72.3	Nord
HT.14	G3724613	18.5	-74.1	Grand'Anse
HT.07	G3728069	19.0	-72.0	Centre
HT.06	G3731053	19.3	-72.5	Departement de l'Artibonite
HT.15	G7115999	18.4	-73.4	Departement de Nippes
HU.18	G715593	48.0	22.2	Szabolcs-Szatmar-Bereg
HU.20	G719637	47.2	20.5	Jasz-Nagykun-Szolnok
HU.11	G720002	47.8	20.2	Heves megye
HU.10	G720293	47.4	21.5	Hajdu-Bihar
HU.06	G721589	46.4	20.2	Csongrad megye
HU.04	G722064	48.2	21.0	Borsod-Abauj Zemplen county
HU.03	G722433	46.8	21.0	Bekes County
HU.24	G3042613	46.7	16.8	Zala megye
HU.23	G3042925	47.2	17.7	Veszprem megye
HU.22	G3043047	47.2	16.8	Vas megye
HU.21	G3043845	46.5	18.6	Tolna megye
HU.17	G3045226	46.4	17.6	Somogy megye
HU.16	G3046431	47.4	19.3	Pest megye
HU.14	G3047348	48.0	19.6	Nograd megye
HU.12	G3049518	47.6	18.3	Komarom-Esztergom
HU.09	G3051977	47.7	17.2	Gyor-Moson-Sopron megye
HU.08	G3053028	47.2	18.6	Fejer megye
HU.05	G3054638	47.5	19.1	Budapest
HU.02	G3055399	46.1	18.2	Baranya county
HU.01	G3055744	46.5	19.4	Bacs-Kiskun county
ID.26	G1213642	2.0	99.0	North Sumatra
ID.01	G1215638	4.0	97.0	Nanggroe Aceh Darussalam Province
ID.10	G1621176	-7.8	110.3	Daerah Istimewa Yogyakarta
ID.32	G1626196	-2.8	103.8	Sumatera Selatan
ID.24	G1626197	-1.0	100.5	Provinsi Sumatera Barat
ID.31	G1626229	1.2	124.8	Sulawesi Utara
ID.22	G1626230	-4.4	122.2	Sulawesi Tenggara
ID.21	G1626231	-0.9	122.4	Sulawesi Tengah
ID.38	G1626232	-4.3	120.2	Provinsi Sulawesi Selatan
ID.37	G1629652	0.5	101.7	Provinsi Riau
ID.18	G1633791	-8.7	121.1	East Nusa Tenggara
ID.17	G1633792	-8.7	117.5	West Nusa Tenggara
ID.28	G1636627	-3.2	130.1	Provinsi Maluku
ID.15	G1638535	-5.0	105.0	Provinsi Lampung
ID.14	G1641897	0.5	116.5	Provinsi Kalimantan Timur
ID.13	G1641898	-2.0	113.5	Provinsi Kalimantan Tengah
ID.12	G1641899	-2.5	115.5	Provinsi Kalimantan Selatan
ID.11	G1641900	0.0	110.5	Provinsi Kalimantan Barat
ID.08	G1642668	-7.7	112.5	Jawa Timur
ID.07	G1642669	-7.5	110.0	Provinsi Jawa Tengah
ID.30	G1642672	-6.8	107.5	Jawa Barat
ID.05	G1642856	-1.5	103.0	Provinsi Jambi
ID.04	G1642907	-6.2	106.9	Daerah Khusus Ibukota Jakarta
ID.36	G1643012	-4.8	138.0	Provinsi Papua
ID.03	G1649147	-3.8	102.3	Propinsi Bengkulu
ID.02	G1650535	-8.5	115.0	Provinsi Bali
ID.33	G1923045	-6.5	106.2	Banten
ID.34	G1923046	0.7	122.5	Provinsi Gorontalo
ID.35	G1923047	-2.7	106.7	Kepulauan Bangka Belitung
ID.29	G1958070	0.6	127.8	North Maluku
ID.39	G1996549	-0.9	134.1	Provinsi Papua Barat
ID.41	G1996550	-2.5	119.3	Provinsi Sulawesi Barat
ID.40	G1996551	0.6	107.0	Provinsi Kepulauan Riau
ID.42	G8604684	3.4	116.5	North Kalimantan
IE.C	G7521313	53.9	-8.6	Connacht
IE.L	G7521314	53.2	-7.0	Leinster
IE.M	G7521315	52.3	-8.7	Munster
IE.U	G7521316	54.9	-7.9	Ulster
IL.06	G293198	31.8	35.0	Jerusalem
IL.05	G293396	32.1	34.8	Tel Aviv District
IL.04	G294800	32.6	35.0	Haifa
IL.03	G294824	32.9	35.5	Northern District
IL.02	G294904	32.1	34.9	Central District
IL.01	G294952	30.7	34.8	Southern District
IL.WE	G11821181	32.1	35.2	Judea and Samaria Area
IM.9782164	G9782164	54.4	-4.4	Andreas
IM.9782165	G9782165	54.1	-4.7	Arbory
IM.9782166	G9782166	54.3	-4.5	Ballaugh
IM.9782167	G9782167	54.2	-4.5	Braddan
IM.9782168	G9782168	54.4	-4.4	Bride
IM.9782169	G9782169	54.1	-4.7	Castletown
IM.9782170	G9782170	54.2	-4.5	Douglas
IM.9782171	G9782171	54.2	-4.6	German
IM.9782172	G9782172	54.4	-4.5	Jurby
IM.9782173	G9782173	54.2	-4.4	Laxey
IM.9782176	G9782176	54.3	-4.4	Lezayre
IM.9782180	G9782180	54.2	-4.4	Lonan
IM.9782182	G9782182	54.1	-4.6	Malew
IM.9782183	G9782183	54.2	-4.6	Marown
IM.9782184	G9782184	54.3	-4.3	Maughold
IM.9782185	G9782185	54.3	-4.6	Michael
IM.9782186	G9782186	54.2	-4.5	Onchan
IM.9782187	G9782187	54.2	-4.7	Patrick
IM.9782188	G9782188	54.2	-4.7	Peel
IM.9782189	G9782189	54.1	-4.7	Port Erin
IM.9782190	G9782190	54.1	-4.7	Port St Mary
IM.9782191	G9782191	54.3	-4.4	Ramsey
IM.9782192	G9782192	54.1	-4.8	Rushen
IM.9782193	G9782193	54.1	-4.6	Santon
IN.28	G1252881	24.0	88.0	West Bengal
IN.36	G1253626	27.2	80.8	Uttar Pradesh
IN.26	G1254169	24.0	92.0	Tripura
IN.40	G1254788	17.8	79.1	State of Telangana
IN.25	G1255053	11.0	78.3	State of Tamil Nadu
IN.29	G1256312	27.8	88.5	Sikkim
IN.24	G1258899	26.6	73.8	State of Rajasthan
IN.23	G1259223	30.9	75.4	State of Punjab
IN.22	G1259424	11.9	79.8	Union Territory of Puducherry
IN.21	G1261029	20.5	84.4	State of Odisha
IN.20	G1262271	26.1	94.5	State of Nagaland
IN.31	G1262963	23.0	93.0	Mizoram
IN.18	G1263207	25.5	91.3	Meghalaya
IN.17	G1263706	25.0	94.0	Manipur
IN.16	G1264418	19.5	76.0	State of Maharashtra
IN.35	G1264542	23.5	78.5	Madhya Pradesh
IN.14	G1265206	10.9	72.3	Union Territory of Lakshadweep
IN.13	G1267254	10.4	76.5	State of Kerala
IN.19	G1267701	14.7	75.8	State of Karnataka
IN.12	G1269320	33.5	75.4	State of Jammu and Kashmir
IN.11	G1270101	31.9	77.2	State of Himachal Pradesh
IN.10	G1270260	29.2	76.3	State of Haryana
IN.09	G1270770	23.0	71.8	State of Gujarat
IN.33	G1271157	15.3	74.1	Goa
IN.07	G1273293	28.7	77.1	National Capital Territory of Delhi
IN.05	G1274744	30.7	76.8	Union Territory of Chandigarh
IN.34	G1275715	25.8	85.8	State of Bihar
IN.03	G1278253	26.0	93.0	Assam
IN.30	G1278341	27.1	93.4	State of Arunachal Pradesh
IN.02	G1278629	15.8	79.8	State of Andhra Pradesh
IN.01	G1278647	11.7	92.7	Union Territory of Andaman and Nicobar Islands
IN.37	G1444364	21.5	82.0	State of Chhattisgarh
IN.38	G1444365	23.8	85.5	State of Jharkhand
IN.39	G1444366	30.2	79.2	State of Uttarakhand
IN.41	G12096464	34.1	77.3	Ladakh
IN.52	G12165662	20.4	72.9	Dadra and Nagar Haveli and Daman and Diu
IQ.02	G89341	30.4	47.4	Muhafazat al Basrah
IQ.16	G89693	32.8	45.4	Muhafazat Wasit
IQ.18	G91695	34.5	43.6	Muhafazat Salah ad Din
IQ.15	G92877	36.1	42.5	Muhafazat Ninawa
IQ.14	G93540	31.9	47.1	Muhafazat Maysan
IQ.12	G94823	32.5	43.8	Muhafazat Karbala'
IQ.11	G95445	36.3	44.2	Erbil
IQ.10	G96965	34.0	45.0	Diyala
IQ.09	G97019	31.2	46.2	Muhafazat Dhi Qar
IQ.08	G97270	37.1	43.1	Dihok
IQ.07	G98180	33.3	44.4	Baghdad Governorate
IQ.06	G98227	32.5	44.6	Muhafazat Babil
IQ.13	G98410	35.4	44.1	Kirkuk
IQ.05	G98465	35.6	45.3	Muhafazat as Sulaymaniyah
IQ.17	G98862	31.2	43.8	An Najaf
IQ.04	G99022	31.9	45.1	Muhafazat al Qadisiyah
IQ.03	G99032	30.2	45.3	Muhafazat al Muthanna
IQ.01	G99592	33.5	41.3	Muhafazat al Anbar
IQ.19	G12218240	35.2	46.0	Halabja Governorate
IR.26	G110791	35.7	51.4	Tehran Province
IR.36	G111452	36.5	48.3	Zanjan Province
IR.40	G111821	32.5	55.6	Yazd Province
IR.25	G116401	35.5	55.0	Semnan Province
IR.35	G124544	36.2	52.3	Mazandaran Province
IR.34	G124763	34.3	49.8	Markazi Province
IR.23	G125605	33.5	48.5	Lorestan Province
IR.16	G126584	35.7	47.0	Kurdistan Province
IR.05	G126878	30.8	50.7	Kohgiluyeh and Boyer-Ahmad Province
IR.15	G127082	31.5	49.0	Khuzestan Province
IR.13	G128222	34.4	46.8	Kermanshah Province
IR.29	G128231	29.8	57.2	Kerman Province
IR.10	G130801	33.2	47.0	Ilam Province
IR.11	G131222	27.8	56.5	Hormozgan Province
IR.09	G132142	34.8	48.6	Hamadan Province
IR.08	G133349	37.2	49.5	Gilan Province
IR.07	G134766	29.0	53.0	Fars Province
IR.03	G139677	32.2	50.8	Chaharmahal and Bakhtiari Province
IR.22	G139816	28.8	51.5	Bushehr Province
IR.33	G142549	38.0	46.8	East Azerbaijan Province
IR.01	G142550	37.7	45.0	West Azerbaijan Province
IR.32	G413931	38.5	48.0	Ardabil Province
IR.28	G418862	33.0	52.2	Isfahan Province
IR.37	G443792	37.2	55.0	Golestan Province
IR.38	G443793	36.0	49.8	Qazvin Province
IR.39	G443794	34.8	51.0	Qom Province
IR.04	G1159456	28.5	60.5	Sistan and Baluchestan Province
IR.41	G6201374	32.5	59.5	South Khorasan Province
IR.42	G6201375	35.2	59.0	Razavi Khorasan Province
IR.43	G6201376	37.5	57.0	North Khorasan Province
IR.44	G7648907	36.0	50.8	Alborz Province
IS.41	G3337403	65.3	-20.0	Nordurland Vestra
IS.40	G3337404	65.5	-17.0	Nordurland Eystra
IS.38	G3337405	65.0	-15.0	Austurland
IS.42	G3337406	64.0	-19.0	Sudurland
IS.39	G3426182	64.2	-21.7	Hoefudborgarsvaedi
IS.43	G3426183	63.9	-22.2	Sudurnes
IS.45	G3426184	64.8	-21.8	Vesturland
IS.44	G3426185	65.7	-22.5	Vestfirdir
IT.15	G2523119	37.8	14.2	Sicilia
IT.14	G2523228	40.0	9.0	Sardegna
IT.03	G2525468	39.0	16.5	Calabria
IT.20	G3164604	45.5	11.8	Veneto
IT.19	G3164857	45.8	7.2	Regione Autonoma Valle d'Aosta
IT.18	G3165048	43.0	12.5	Umbria
IT.17	G3165244	46.5	11.3	Trentino-Alto Adige
IT.16	G3165361	43.4	11.0	Toscana
IT.13	G3169778	41.0	16.7	Puglia
IT.12	G3170831	45.0	8.0	Piemonte
IT.11	G3173222	41.7	14.5	Molise
IT.10	G3174004	43.5	13.2	Marche
IT.09	G3174618	45.7	9.5	Lombardia
IT.08	G3174725	44.5	8.8	Liguria
IT.07	G3174976	42.1	12.8	Lazio
IT.06	G3176525	46.0	13.0	Friuli Venezia Giulia
IT.05	G3177401	44.5	11.0	Emilia-Romagna
IT.04	G3181042	40.9	14.9	Campania
IT.02	G3182306	40.5	16.1	Basilicata
IT.01	G3183560	42.2	13.8	Abruzzo
JE.3237072	G3237072	49.2	-2.1	Saint Clement
JE.3237073	G3237073	49.2	-2.1	Saint Saviour
JE.3237200	G3237200	49.2	-2.2	Saint Brelade
JE.3237203	G3237203	49.2	-2.0	Grouville
JE.3237212	G3237212	49.2	-2.2	Saint Mary
JE.3237214	G3237214	49.2	-2.1	Saint Lawrence
JE.3237221	G3237221	49.2	-2.2	Saint Peter
JE.3237229	G3237229	49.2	-2.2	Saint Ouen
JE.3237497	G3237497	49.2	-2.1	Saint John
JE.3237530	G3237530	49.2	-2.1	Trinity
JE.3237716	G3237716	49.2	-2.0	Saint Martin
JE.3237864	G3237864	49.2	-2.1	Saint Helier
JM.16	G3488081	18.2	-78.2	Westmoreland
JM.15	G3488222	18.4	-77.6	Trelawny
JM.14	G3488688	17.9	-76.4	Saint Thomas
JM.13	G3488693	18.3	-76.9	Saint Mary
JM.12	G3488700	18.4	-77.9	Saint James
JM.11	G3488708	18.1	-77.8	Saint Elizabeth
JM.10	G3488711	18.1	-77.0	Saint Catherine
JM.09	G3488715	18.4	-77.3	Parish of Saint Ann
JM.08	G3488716	18.1	-76.8	Saint Andrew
JM.07	G3488997	18.1	-76.5	Portland
JM.04	G3489586	18.1	-77.5	Manchester
JM.17	G3489853	18.0	-76.8	Kingston
JM.02	G3490145	18.4	-78.1	Parish of Hanover
JM.01	G3490952	18.0	-77.3	Clarendon
JO.19	G248380	30.3	36.6	Muhafazat Ma'an
JO.18	G248944	32.5	35.8	Irbid
JO.17	G250092	32.1	36.1	Muhafazat az Zarqa'
JO.12	G250199	30.8	35.6	Muhafazat at Tafilah
JO.16	G250439	31.6	36.3	Amman Governorate
JO.15	G250583	32.3	37.9	Al Mafraq
JO.09	G250625	31.2	35.8	Al Karak
JO.02	G250751	32.0	35.7	Muhafazat al Balqa'
JO.20	G443120	32.3	35.8	Ajloun
JO.22	G443121	32.2	35.9	Jerash
JO.21	G443122	29.8	35.3	Muhafazat al 'Aqabah
JO.23	G443123	31.6	35.7	Muhafazat Madaba
JP.46	G1848649	35.6	138.6	Yamanashi
JP.45	G1848681	34.2	131.6	Yamaguchi
JP.43	G1848938	33.9	135.4	Wakayama
JP.42	G1849872	36.6	137.3	Toyama-ken
JP.41	G1849890	35.4	133.8	Tottori
JP.40	G1850144	35.7	139.7	Tokyo Prefecture
JP.39	G1850157	33.9	134.2	Tokushima-ken
JP.38	G1850310	36.7	139.8	Tochigi
JP.37	G1851715	35.0	138.3	Shizuoka
JP.36	G1852442	35.1	132.6	Shimane-ken
JP.35	G1852553	35.2	136.1	Shiga
JP.34	G1853226	35.9	139.6	Saitama-ken
JP.33	G1853299	33.3	130.1	Saga-ken
JP.32	G1853904	34.7	135.5	Osaka-fu
JP.47	G1854345	26.5	127.9	Okinawa
JP.31	G1854381	34.9	133.8	Okayama-ken
